frame,id,x1,y1,x2,y2
720,60,2155,771,2191,859
720,69,1718,478,1765,603
720,71,1731,1114,1778,1170
720,78,2017,551,2048,626
720,88,301,1858,381,1955
720,91,269,1370,391,1519
720,92,1719,1390,1782,1463
721,3,778,1096,825,1180
721,6,1541,1930,1593,2025
721,7,2040,767,2079,854
721,8,1150,681,1188,763
721,9,1690,497,1717,561
721,10,1721,1388,1785,1463
721,12,1565,622,1598,702
721,13,2328,631,2361,703
721,16,1238,1090,1284,1179
721,21,2604,622,2640,705
721,23,1980,649,2011,719
721,49,2848,1070,2893,1149
721,50,2185,2073,2238,2159
721,60,2155,770,2190,857
721,69,1717,477,1764,604
721,71,1731,1114,1778,1169
721,78,2018,552,2049,628
721,88,298,1854,384,1961
721,91,269,1370,391,1519
721,92,1719,1390,1782,1462
722,3,777,1097,824,1183
722,6,1543,1931,1595,2026
722,7,2040,769,2078,853
722,8,1151,681,1189,761
722,9,1690,498,1717,561
722,10,1720,1388,1785,1464
722,12,1567,621,1600,701
722,13,2329,635,2362,708
722,16,1238,1090,1284,1179
722,21,2605,623,2641,706
722,23,1981,650,2013,720
722,49,2847,1071,2893,1150
722,50,2184,2073,2237,2159
722,60,2156,770,2190,856
722,69,1715,476,1763,604
722,71,1733,1115,1779,1168
722,78,2019,554,2050,630
722,88,302,1850,389,1960
722,91,269,1370,391,1519
722,92,1719,1390,1781,1462
723,3,775,1097,823,1185
723,6,1546,1932,1596,2026
723,7,2040,770,2079,852
723,8,1153,680,1189,756
723,9,1690,498,1716,561
723,10,1719,1388,1785,1466
723,12,1568,622,1601,701
723,13,2328,636,2364,714
723,16,1238,1089,1285,1178
723,21,2606,625,2641,704
723,23,1981,653,2013,724
723,49,2847,1071,2893,1150
723,50,2184,2072,2238,2159
723,60,2156,770,2190,856
723,69,1714,475,1762,604
723,71,1734,1115,1780,1167
723,78,2018,554,2051,632
723,88,304,1849,387,1955
723,91,269,1370,391,1519
723,92,1718,1390,1781,1462
724,3,774,1096,823,1187
724,6,1548,1934,1595,2024
724,7,2042,771,2081,852
724,8,1154,677,1190,755
724,9,1690,499,1716,561
724,10,1719,1388,1785,1466
724,12,1569,623,1601,700
724,13,2331,635,2366,711
724,16,1238,1089,1286,1180
724,21,2611,624,2643,697
724,23,1980,654,2014,727
724,49,2846,1071,2892,1150
724,50,2185,2072,2239,2158
724,60,2156,770,2190,856
724,69,1712,474,1760,605
724,71,1736,1115,1780,1166
724,78,2019,553,2051,632
724,88,304,1847,386,1952
724,91,276,1368,386,1504
724,92,1718,1391,1780,1462
725,3,772,1095,822,1187
725,6,1550,1936,1596,2022
725,7,2044,772,2082,853
725,8,1155,676,1192,754
725,9,1689,500,1716,561
725,10,1720,1388,1786,1465
725,12,1570,624,1602,699
725,13,2331,635,2367,714
725,16,1238,1089,1286,1182
725,21,2613,622,2646,697
725,23,1981,656,2014,730
725,49,2845,1071,2891,1149
725,50,2184,2072,2238,2158
725,60,2157,771,2190,858
725,69,1713,483,1760,605
725,71,1736,1115,1781,1166
725,78,2019,554,2052,632
725,88,306,1843,385,1946
725,91,276,1367,389,1506
725,92,1718,1391,1779,1462
726,3,771,1094,822,1187
726,6,1552,1939,1597,2021
726,7,2046,772,2084,853
726,8,1156,674,1194,753
726,9,1689,500,1715,561
726,10,1721,1386,1789,1465
726,12,1573,623,1606,701
726,13,2331,636,2367,716
726,16,1238,1089,1287,1182
726,21,2614,622,2648,701
726,23,1981,657,2014,730
726,49,2844,1071,2891,1151
726,50,2184,2072,2238,2158
726,60,2157,771,2191,858
726,69,1715,484,1763,606
726,71,1736,1114,1782,1168
726,78,2020,554,2052,630
726,88,308,1839,385,1940
726,91,277,1367,390,1506
726,92,1718,1391,1779,1462
727,3,772,1096,822,1188
727,6,1555,1941,1598,2021
727,7,2046,772,2086,856
727,8,1157,673,1195,751
727,9,1689,501,1715,561
727,10,1722,1386,1791,1465
727,12,1573,623,1608,705
727,13,2332,639,2367,715
727,16,1239,1089,1287,1184
727,21,2613,622,2649,707
727,23,1981,658,2013,730
727,49,2843,1071,2892,1155
727,50,2184,2072,2239,2158
727,60,2158,771,2191,857
727,69,1714,484,1762,606
727,71,1736,1113,1783,1168
727,78,2022,555,2053,628
727,88,310,1838,385,1936
727,91,278,1367,390,1506
727,92,1717,1391,1778,1462
728,3,771,1099,821,1188
728,6,1556,1942,1599,2022
728,7,2047,777,2086,858
728,8,1158,672,1196,752
728,9,1689,502,1714,562
728,10,1722,1386,1791,1464
728,12,1574,619,1610,704
728,13,2331,639,2368,721
728,16,1240,1091,1287,1183
728,21,2615,624,2649,705
728,23,1981,659,2013,729
728,49,2841,1072,2892,1160
728,50,2185,2073,2240,2158
728,60,2159,773,2192,858
728,69,1713,484,1761,606
728,71,1736,1113,1784,1169
728,78,2023,556,2054,628
728,88,315,1836,388,1932
728,91,278,1367,391,1506
728,92,1717,1392,1778,1462
729,3,771,1102,820,1188
729,6,1557,1944,1600,2023
729,7,2048,778,2088,861
729,8,1160,671,1198,753
729,9,1689,502,1714,562
729,10,1722,1387,1790,1464
729,12,1575,616,1612,704
729,13,2334,640,2369,718
729,16,1239,1091,1288,1187
729,21,2616,626,2651,709
729,23,1981,660,2012,730
729,49,2839,1072,2891,1161
729,50,2187,2073,2241,2158
729,60,2160,775,2193,860
729,69,1712,487,1761,607
729,71,1736,1113,1784,1169
729,78,2024,559,2053,627
729,88,317,1836,388,1930
729,91,281,1365,389,1498
729,92,1717,1392,1777,1461
730,3,770,1102,821,1189
730,6,1557,1943,1602,2029
730,7,2048,778,2090,865
730,8,1161,671,1200,754
730,9,1688,503,1714,562
730,10,1726,1387,1795,1464
730,12,1577,613,1614,702
730,13,2334,641,2371,723
730,16,1240,1091,1290,1191
730,21,2616,625,2652,712
730,23,1980,660,2013,733
730,49,2840,1072,2891,1160
730,50,2188,2074,2242,2159
730,60,2160,777,2194,863
730,69,1710,487,1761,608
730,71,1737,1113,1784,1169
730,78,2025,560,2053,625
730,88,320,1837,390,1928
730,91,282,1366,391,1500
730,92,1717,1392,1777,1461
731,3,770,1103,822,1188
731,6,1559,1945,1605,2035
731,7,2048,779,2091,868
731,8,1164,670,1204,756
731,9,1688,503,1713,562
731,10,1728,1386,1798,1465
731,12,1579,612,1615,699
731,13,2334,641,2372,727
731,16,1240,1091,1291,1192
731,21,2617,626,2654,714
731,23,1980,660,2012,732
731,49,2839,1072,2890,1158
731,50,2189,2074,2243,2159
731,60,2161,777,2195,863
731,69,1710,488,1762,608
731,71,1739,1113,1786,1168
731,78,2025,559,2055,627
731,88,324,1833,395,1926
731,91,282,1366,392,1501
731,92,1716,1392,1776,1461
732,3,769,1104,821,1188
732,6,1560,1948,1609,2043
732,7,2049,783,2091,868
732,8,1165,669,1205,756
732,9,1688,504,1713,562
732,10,1729,1386,1800,1465
732,12,1581,612,1616,697
732,13,2335,641,2373,728
732,16,1242,1091,1291,1191
732,21,2618,625,2655,714
732,23,1979,661,2012,734
732,49,2837,1071,2889,1156
732,50,2189,2075,2243,2159
732,60,2162,778,2195,862
732,69,1710,488,1763,607
732,71,1740,1112,1786,1166
732,78,2024,559,2056,629
732,88,327,1831,396,1921
732,91,283,1366,392,1500
732,92,1716,1393,1775,1461
733,3,768,1104,820,1188
733,6,1559,1949,1613,2055
733,7,2053,783,2096,870
733,8,1166,669,1207,757
733,9,1688,505,1712,562
733,10,1728,1386,1800,1466
733,12,1582,612,1616,697
733,13,2335,640,2374,729
733,16,1243,1092,1291,1190
733,21,2618,625,2658,719
733,23,1980,662,2013,735
733,49,2837,1071,2889,1157
733,50,2189,2075,2244,2158
733,60,2162,778,2196,861
733,69,1710,486,1763,606
733,71,1741,1111,1787,1166
733,78,2024,559,2057,632
733,88,330,1829,399,1918
733,91,283,1366,393,1500
733,92,1716,1393,1775,1461
734,3,766,1102,818,1188
734,6,1562,1952,1617,2062
734,7,2054,783,2098,874
734,8,1167,668,1208,757
734,9,1688,505,1712,562
734,10,1726,1386,1798,1466
734,12,1583,611,1618,697
734,13,2336,639,2375,729
734,16,1244,1094,1291,1190
734,21,2621,628,2660,722
734,23,1980,662,2013,736
734,49,2837,1072,2890,1158
734,50,2189,2075,2244,2158
734,60,2163,778,2196,859
734,69,1712,486,1765,604
734,71,1742,1109,1790,1167
734,78,2025,560,2058,634
734,88,332,1827,403,1917
734,91,284,1366,394,1501
734,92,1716,1393,1774,1461
735,3,765,1104,816,1188
735,6,1565,1953,1620,2064
735,7,2057,783,2101,876
735,8,1168,668,1208,755
735,9,1687,506,1711,562
735,10,1726,1386,1797,1466
735,12,1585,612,1619,696
735,13,2337,639,2376,728
735,16,1244,1096,1291,1192
735,21,2622,630,2660,723
735,23,1979,662,2013,737
735,49,2836,1072,2889,1158
735,50,2190,2075,2245,2157
735,60,2163,778,2196,860
735,69,1713,483,1767,603
735,71,1742,1110,1790,1169
735,78,2026,561,2059,635
735,88,336,1825,408,1916
735,91,284,1366,395,1501
735,92,1715,1393,1774,1461
736,3,764,1105,813,1186
736,6,1567,1958,1621,2066
736,7,2060,784,2102,874
736,8,1170,667,1210,755
736,9,1687,506,1711,563
736,10,1726,1386,1797,1465
736,12,1587,611,1622,697
736,13,2338,639,2375,722
736,16,1244,1098,1290,1195
736,21,2620,632,2660,726
736,23,1979,663,2013,738
736,49,2837,1073,2888,1156
736,50,2191,2075,2245,2157
736,60,2163,779,2198,864
736,69,1713,483,1769,607
736,71,1743,1110,1792,1169
736,78,2027,564,2059,636
736,88,340,1823,414,1914
736,91,285,1366,397,1502
736,92,1715,1394,1773,1461
737,3,762,1106,811,1188
737,6,1569,1962,1622,2067
737,7,2062,787,2102,873
737,8,1171,663,1210,751
737,9,1687,507,1711,563
737,10,1727,1386,1798,1464
737,12,1588,609,1623,697
737,13,2339,639,2375,720
737,16,1245,1101,1290,1196
737,21,2623,633,2661,726
737,23,1978,663,2011,739
737,49,2838,1074,2887,1155
737,50,2191,2075,2245,2157
737,60,2164,779,2199,863
737,69,1714,483,1770,607
737,71,1745,1110,1793,1169
737,78,2027,565,2059,637
737,88,341,1820,417,1911
737,91,285,1365,397,1503
737,92,1715,1394,1773,1460
738,3,763,1106,810,1187
738,6,1570,1964,1623,2068
738,7,2062,789,2101,872
738,8,1171,661,1210,748
738,9,1687,508,1710,563
738,10,1727,1386,1798,1464
738,12,1588,608,1623,695
738,13,2339,640,2377,725
738,16,1246,1101,1290,1195
738,21,2625,634,2664,725
738,23,1978,664,2011,738
738,49,2839,1075,2887,1154
738,50,2191,2075,2246,2157
738,60,2165,779,2199,862
738,69,1712,481,1770,608
738,71,1746,1111,1793,1170
738,78,2028,566,2059,636
738,88,339,1815,422,1914
738,91,285,1365,395,1500
738,92,1715,1394,1772,1460
739,3,763,1105,809,1187
739,6,1572,1967,1624,2070
739,7,2065,790,2102,870
739,8,1173,660,1212,748
739,9,1687,508,1710,563
739,10,1727,1386,1799,1464
739,12,1589,608,1623,694
739,13,2339,640,2378,727
739,16,1247,1102,1290,1193
739,21,2627,634,2666,727
739,23,1977,663,2011,739
739,49,2839,1076,2887,1156
739,50,2191,2075,2246,2157
739,60,2165,779,2199,862
739,69,1710,480,1769,612
739,71,1746,1111,1792,1169
739,78,2028,565,2060,639
739,88,341,1814,425,1915
739,91,286,1363,395,1498
739,92,1714,1394,1771,1460
740,3,762,1106,809,1190
740,6,1574,1970,1624,2070
740,7,2066,790,2104,872
740,8,1175,660,1213,747
740,9,1686,509,1709,563
740,10,1730,1385,1802,1464
740,12,1590,608,1624,692
740,13,2339,638,2379,727
740,16,1248,1103,1289,1192
740,21,2633,634,2669,718
740,23,1977,664,2011,741
740,49,2838,1076,2886,1156
740,50,2191,2075,2246,2157
740,60,2165,780,2200,862
740,69,1709,480,1769,612
740,71,1747,1111,1792,1168
740,78,2028,564,2062,644
740,88,344,1815,426,1913
740,91,287,1362,394,1496
740,92,1714,1395,1771,1460
741,3,762,1107,808,1190
741,6,1577,1974,1625,2069
741,7,2067,790,2105,873
741,8,1176,659,1214,747
741,9,1686,510,1709,563
741,10,1733,1384,1807,1464
741,12,1592,607,1625,690
741,13,2339,640,2379,729
741,16,1249,1103,1289,1190
741,21,2638,634,2670,708
741,23,1977,664,2011,742
741,49,2838,1076,2886,1157
741,50,2191,2076,2246,2158
741,60,2167,781,2201,861
741,69,1709,480,1769,613
741,71,1747,1109,1793,1168
741,78,2029,566,2062,644
741,88,345,1815,428,1914
741,91,287,1360,395,1497
741,92,1714,1395,1770,1460
742,3,761,1109,807,1193
742,6,1581,1978,1627,2069
742,7,2068,791,2106,873
742,8,1177,658,1216,746
742,9,1686,510,1708,563
742,10,1732,1384,1808,1464
742,12,1593,607,1625,687
742,13,2342,644,2380,730
742,16,1249,1103,1289,1189
742,21,2640,632,2672,710
742,23,1977,664,2010,741
742,49,2836,1074,2885,1157
742,50,2192,2076,2247,2158
742,60,2167,782,2202,861
742,69,1709,479,1770,614
742,71,1747,1107,1794,1168
742,78,2030,570,2061,644
742,88,348,1815,430,1912
742,91,288,1359,395,1494
742,92,1714,1395,1770,1460
743,3,760,1112,806,1197
743,6,1584,1980,1627,2063
743,7,2069,791,2108,876
743,8,1178,657,1217,745
743,9,1686,511,1708,563
743,10,1731,1384,1806,1464
743,12,1595,607,1626,684
743,13,2343,646,2381,732
743,16,1250,1103,1288,1186
743,21,2641,633,2673,711
743,23,1976,664,2009,741
743,49,2835,1074,2883,1157
743,50,2194,2077,2248,2158
743,60,2169,783,2203,861
743,69,1708,479,1770,614
743,71,1747,1106,1794,1167
743,78,2030,573,2060,644
743,88,348,1813,431,1913
743,91,290,1358,396,1494
743,92,1713,1395,1769,1460
744,3,759,1115,805,1200
744,6,1588,1981,1627,2053
744,7,2072,794,2110,877
744,8,1179,656,1218,744
744,9,1685,511,1708,563
744,10,1730,1385,1804,1464
744,12,1595,607,1626,685
744,13,2345,647,2382,731
744,16,1250,1102,1289,1186
744,21,2643,636,2674,712
744,23,1976,664,2008,741
744,49,2835,1075,2883,1157
744,50,2194,2077,2249,2159
744,60,2171,784,2205,861
744,69,1708,478,1770,615
744,71,1747,1105,1794,1167
744,78,2030,575,2060,645
744,88,347,1810,433,1914
744,91,289,1358,396,1495
744,92,1713,1396,1769,1460
745,3,758,1116,806,1203
745,6,1588,1983,1629,2058
745,7,2074,795,2112,879
745,8,1180,656,1219,747
745,9,1685,512,1707,564
745,10,1730,1386,1804,1465
745,12,1596,608,1628,686
745,13,2346,647,2382,732
745,16,1249,1102,1288,1186
745,21,2645,637,2676,712
745,23,1977,664,2009,741
745,49,2835,1076,2883,1158
745,50,2196,2077,2250,2159
745,60,2173,785,2206,861
745,69,1708,478,1770,616
745,71,1747,1105,1794,1167
745,78,2029,575,2059,646
745,88,349,1806,432,1908
745,91,290,1359,396,1496
745,92,1713,1396,1768,1459
746,3,757,1117,806,1206
746,6,1588,1984,1631,2061
746,7,2074,796,2114,886
746,8,1180,655,1220,747
746,9,1685,513,1707,564
746,10,1730,1386,1803,1465
746,12,1597,607,1629,685
746,13,2346,648,2382,732
746,16,1248,1102,1289,1191
746,21,2647,638,2677,712
746,23,1977,664,2009,741
746,49,2836,1077,2883,1158
746,50,2196,2077,2250,2159
746,60,2173,785,2207,862
746,69,1707,477,1770,616
746,71,1747,1105,1793,1167
746,78,2029,575,2059,647
746,88,353,1804,431,1901
746,91,290,1358,397,1496
746,92,1713,1396,1767,1459
747,3,756,1118,805,1207
747,6,1589,1985,1632,2062
747,7,2075,797,2117,890
747,8,1181,655,1221,747
747,9,1685,513,1706,564
747,10,1730,1386,1802,1465
747,12,1598,606,1630,684
747,13,2347,649,2382,732
747,16,1248,1103,1289,1194
747,21,2649,638,2679,712
747,23,1977,665,2006,738
747,49,2836,1078,2883,1158
747,50,2197,2077,2251,2159
747,60,2174,786,2209,862
747,69,1707,477,1770,617
747,71,1748,1105,1794,1167
747,78,2029,576,2060,648
747,88,355,1801,430,1895
747,91,290,1358,397,1496
747,92,1712,1396,1767,1459
748,3,756,1120,804,1207
748,6,1590,1986,1633,2063
748,7,2076,800,2118,896
748,8,1182,654,1223,746
748,9,1685,514,1706,564
748,10,1730,1386,1802,1465
748,12,1599,604,1632,684
748,13,2347,650,2382,733
748,16,1247,1104,1289,1196
748,21,2650,639,2681,712
748,23,1977,665,2007,741
748,49,2836,1079,2882,1158
748,50,2198,2077,2251,2159
748,60,2175,786,2209,862
748,69,1707,476,1771,618
748,71,1749,1106,1794,1167
748,78,2030,577,2059,648
748,88,356,1798,429,1889
748,91,290,1357,398,1496
748,92,1712,1397,1766,1459
749,3,757,1121,803,1204
749,6,1592,1990,1635,2066
749,7,2077,800,2119,898
749,8,1183,653,1224,746
749,9,1684,514,1706,564
749,10,1731,1386,1801,1465
749,12,1601,604,1635,685
749,13,2347,651,2381,733
749,16,1248,1105,1288,1195
749,21,2652,640,2682,712
749,23,1976,664,2007,743
749,49,2833,1080,2882,1164
749,50,2198,2077,2252,2159
749,60,2175,786,2209,860
749,69,1706,476,1771,618
749,71,1749,1106,1793,1167
749,78,2030,578,2059,648
749,88,358,1796,430,1887
749,91,291,1357,398,1496
749,92,1712,1397,1766,1459
750,3,757,1122,803,1205
750,6,1594,1992,1640,2072
750,7,2079,801,2119,898
750,8,1185,652,1225,745
750,9,1684,515,1705,564
750,10,1731,1387,1800,1464
750,12,1602,603,1636,684
750,13,2347,651,2381,734
750,16,1248,1106,1288,1194
750,21,2654,641,2684,712
750,23,1976,664,2007,744
750,49,2831,1080,2882,1168
750,50,2199,2077,2252,2159
750,60,2176,786,2209,860
750,69,1706,475,1771,619
750,71,1750,1106,1793,1167
750,78,2030,579,2059,648
750,88,361,1795,432,1884
750,91,292,1357,398,1495
750,92,1712,1397,1765,1459
751,3,755,1122,803,1206
751,6,1595,1994,1643,2079
751,7,2080,803,2120,899
751,8,1186,651,1226,745
751,9,1684,516,1705,564
751,10,1733,1387,1801,1464
751,12,1603,602,1637,682
751,13,2347,651,2381,734
751,16,1249,1107,1288,1195
751,21,2656,641,2685,712
751,23,1976,664,2007,743
751,49,2830,1081,2881,1169
751,50,2200,2077,2253,2159
751,60,2177,787,2209,858
751,69,1706,475,1771,620
751,71,1750,1107,1794,1167
751,78,2030,580,2059,649
751,88,361,1793,432,1882
751,91,292,1358,398,1495
751,92,1711,1397,1765,1459
752,3,752,1122,801,1204
752,6,1595,1996,1647,2087
752,7,2081,804,2120,900
752,8,1187,650,1228,745
752,9,1684,516,1704,564
752,10,1734,1388,1802,1464
752,12,1603,602,1638,682
752,13,2347,651,2380,733
752,16,1249,1108,1288,1195
752,21,2658,642,2687,712
752,23,1976,662,2006,740
752,49,2830,1080,2881,1170
752,50,2200,2077,2253,2159
752,60,2178,787,2210,858
752,69,1705,475,1771,620
752,71,1750,1107,1794,1167
752,78,2030,579,2060,648
752,88,364,1791,432,1877
752,91,291,1358,398,1495
752,92,1711,1397,1764,1459
753,3,750,1123,799,1205
753,6,1596,1997,1649,2092
753,7,2081,805,2119,899
753,8,1188,649,1229,744
753,9,1684,517,1704,564
753,10,1736,1388,1803,1463
753,12,1604,601,1639,681
753,13,2347,651,2380,734
753,16,1248,1108,1287,1194
753,21,2660,643,2688,712
753,23,1975,662,2005,740
753,49,2829,1079,2881,1171
753,50,2200,2077,2252,2159
753,60,2178,787,2210,857
753,69,1705,474,1771,621
753,71,1750,1107,1794,1167
753,78,2028,578,2061,655
753,88,365,1791,431,1873
753,91,292,1358,398,1495
753,92,1711,1398,1763,1458
754,3,749,1124,798,1206
754,6,1597,2000,1649,2093
754,7,2082,805,2120,898
754,8,1189,648,1230,744
754,9,1683,518,1703,565
754,10,1736,1388,1803,1463
754,12,1604,601,1639,681
754,13,2346,652,2379,734
754,16,1247,1108,1288,1198
754,21,2662,643,2690,711
754,23,1975,664,2004,739
754,49,2828,1079,2880,1172
754,50,2200,2077,2252,2159
754,60,2178,787,2209,857
754,69,1704,474,1772,622
754,71,1751,1107,1794,1167
754,78,2028,579,2060,656
754,88,368,1791,432,1870
754,91,292,1358,399,1495
754,92,1711,1398,1763,1458
755,3,747,1124,798,1207
755,6,1598,2002,1650,2094
755,7,2083,805,2121,897
755,8,1190,647,1231,743
755,9,1683,518,1703,565
755,10,1737,1389,1804,1463
755,12,1604,601,1639,682
755,13,2346,652,2379,734
755,16,1247,1109,1288,1200
755,21,2664,644,2691,711
755,23,1976,664,2005,739
755,49,2828,1079,2880,1173
755,50,2200,2077,2252,2159
755,60,2178,787,2209,858
755,69,1704,473,1772,622
755,71,1752,1108,1794,1166
755,78,2027,581,2059,659
755,88,370,1790,433,1869
755,91,292,1358,399,1495
755,92,1710,1398,1762,1458
756,3,747,1125,797,1208
756,6,1599,2003,1650,2095
756,7,2084,807,2121,898
756,8,1191,646,1233,743
756,9,1683,519,1703,565
756,10,1737,1388,1805,1463
756,12,1604,603,1639,683
756,13,2346,653,2380,736
756,16,1247,1110,1287,1199
756,21,2665,645,2693,711
756,23,1976,665,2005,739
756,49,2826,1079,2879,1176
756,50,2200,2077,2252,2159
756,60,2178,786,2210,858
756,69,1685,555,1718,625
756,71,1752,1108,1793,1166
756,78,2026,583,2060,664
756,88,372,1789,437,1870
756,91,292,1358,399,1495
756,92,1710,1398,1762,1458
757,3,745,1126,797,1211
757,6,1601,2005,1650,2094
757,7,2085,810,2122,897
757,8,1192,645,1234,742
757,9,1683,519,1702,565
757,10,1738,1388,1806,1463
757,12,1605,603,1639,683
757,13,2346,653,2380,736
757,16,1247,1111,1287,1200
757,21,2667,646,2694,711
757,23,1976,666,2004,739
757,49,2826,1079,2878,1176
757,50,2200,2077,2251,2158
757,60,2178,786,2210,859
757,69,1683,557,1718,626
757,71,1752,1108,1793,1165
757,78,2026,585,2060,667
757,88,372,1788,439,1871
757,91,292,1358,399,1495
757,92,1710,1399,1761,1458
758,3,743,1126,797,1214
758,6,1602,2005,1651,2094
758,7,2086,812,2122,897
758,8,1190,657,1227,742
758,9,1683,520,1702,565
758,10,1739,1388,1807,1463
758,12,1605,603,1640,684
758,13,2346,652,2379,736
758,16,1246,1112,1286,1200
758,21,2669,646,2696,711
758,23,1976,666,2004,739
758,49,2825,1079,2876,1175
758,50,2200,2077,2251,2158
758,60,2178,786,2210,860
758,69,1681,558,1716,627
758,71,1752,1109,1792,1165
758,78,2025,588,2059,667
758,88,374,1786,443,1872
758,91,292,1358,400,1495
758,92,1710,1399,1761,1458
759,3,743,1127,797,1217
759,6,1603,2007,1650,2093
759,7,2087,814,2123,898
759,8,1190,657,1227,742
759,9,1682,521,1701,565
759,10,1739,1388,1807,1463
759,12,1604,603,1640,685
759,13,2347,652,2380,735
759,16,1245,1113,1286,1201
759,21,2671,647,2697,711
759,23,1976,665,2004,739
759,49,2824,1080,2875,1176
759,50,2200,2077,2251,2158
759,60,2179,786,2210,860
759,69,1680,558,1716,629
759,71,1752,1109,1792,1164
759,78,2026,589,2059,667
759,88,373,1784,446,1874
759,91,292,1358,400,1495
759,92,1709,1399,1760,1458
760,3,742,1129,800,1224
760,6,1604,2009,1650,2093
760,7,2088,815,2123,898
760,8,1190,658,1227,743
760,9,1682,521,1701,565
760,10,1739,1388,1808,1463
760,12,1604,602,1640,685
760,13,2346,652,2379,735
760,16,1245,1113,1286,1203
760,21,2673,648,2699,711
760,23,1976,664,2004,739
760,49,2824,1081,2873,1176
760,50,2200,2077,2251,2158
760,60,2179,786,2210,860
760,69,1679,560,1716,630
760,71,1752,1109,1793,1165
760,78,2026,591,2058,665
760,88,374,1782,448,1874
760,91,292,1358,400,1495
760,92,1709,1399,1759,1458
761,3,742,1130,799,1225
761,6,1605,2011,1651,2094
761,7,2086,812,2124,900
761,8,1190,658,1227,743
761,9,1682,522,1700,565
761,10,1740,1388,1810,1462
761,12,1605,602,1641,685
761,13,2345,652,2379,736
761,16,1243,1114,1286,1204
761,21,2675,648,2700,711
761,23,1976,664,2005,738
761,49,2824,1082,2871,1174
761,50,2200,2077,2251,2158
761,60,2178,786,2210,860
761,69,1678,563,1715,629
761,71,1752,1108,1793,1165
761,78,2026,592,2057,663
761,88,374,1779,448,1873
761,91,291,1358,401,1496
761,92,1709,1400,1759,1457
762,3,741,1131,798,1225
762,6,1607,2013,1652,2095
762,7,2087,813,2125,901
762,8,1190,658,1227,742
762,9,1682,522,1700,565
762,10,1738,1388,1809,1462
762,12,1605,602,1641,685
762,13,2345,652,2378,736
762,16,1242,1114,1285,1206
762,21,2677,649,2702,711
762,23,1975,663,2004,738
762,49,2823,1083,2869,1173
762,50,2200,2077,2251,2158
762,60,2178,786,2209,860
762,69,1677,565,1713,630
762,71,1751,1108,1793,1165
762,78,2024,593,2056,664
762,88,374,1777,449,1873
762,91,291,1358,401,1496
762,92,1709,1400,1758,1457
763,3,740,1132,799,1230
763,6,1608,2015,1653,2097
763,7,2088,814,2126,902
763,8,1190,658,1227,742
763,9,1682,523,1700,566
763,10,1738,1388,1809,1462
763,12,1606,601,1642,685
763,13,2345,653,2378,736
763,16,1240,1114,1285,1208
763,21,2679,650,2704,710
763,23,1974,663,2004,738
763,49,2822,1084,2867,1172
763,50,2200,2077,2251,2158
763,60,2179,786,2210,859
763,69,1677,567,1711,631
763,71,1751,1108,1793,1165
763,78,2024,593,2057,666
763,88,373,1776,450,1875
763,91,291,1358,400,1496
763,92,1708,1400,1758,1457
764,3,741,1133,800,1234
764,6,1609,2016,1654,2098
764,7,2089,815,2126,903
764,8,1190,658,1227,741
764,9,1681,524,1699,566
764,10,1739,1388,1810,1462
764,12,1606,601,1642,685
764,13,2343,653,2377,737
764,16,1240,1114,1286,1209
764,21,2680,651,2705,710
764,23,1973,663,2003,738
764,49,2819,1084,2865,1172
764,50,2200,2078,2251,2159
764,60,2178,786,2209,859
764,69,1676,569,1709,631
764,71,1751,1108,1793,1165
764,78,2023,593,2056,667
764,88,372,1774,450,1876
764,91,291,1358,400,1496
764,92,1708,1400,1757,1457
765,3,740,1135,800,1237
765,6,1611,2018,1659,2107
765,7,2089,816,2127,904
765,8,1190,658,1227,742
765,9,1681,524,1699,566
765,10,1739,1387,1812,1462
765,12,1607,601,1643,685
765,13,2341,653,2376,737
765,16,1240,1114,1287,1208
765,21,2682,651,2707,710
765,23,1973,663,2002,737
765,49,2818,1084,2863,1172
765,50,2200,2078,2251,2159
765,60,2178,786,2209,860
765,69,1675,572,1708,632
765,71,1752,1108,1793,1165
765,78,2022,593,2056,666
765,88,371,1768,452,1876
765,91,291,1358,400,1496
765,92,1708,1401,1757,1457
766,3,741,1135,800,1237
766,6,1613,2023,1660,2111
766,7,2090,817,2128,905
766,8,1190,657,1228,742
766,9,1681,525,1698,566
766,10,1740,1387,1814,1463
766,12,1607,601,1644,684
766,13,2340,654,2375,737
766,16,1238,1115,1285,1207
766,21,2684,652,2708,710
766,23,1973,665,2002,737
766,49,2817,1084,2863,1171
766,50,2201,2078,2251,2159
766,60,2178,786,2210,860
766,69,1674,574,1706,633
766,71,1751,1108,1794,1165
766,78,2022,594,2056,667
766,88,373,1766,451,1872
766,91,291,1358,401,1495
766,92,1708,1401,1756,1457
767,3,743,1136,801,1236
767,6,1611,2025,1662,2123
767,7,2091,818,2129,905
767,8,1190,657,1228,742
767,9,1681,526,1698,566
767,10,1740,1386,1816,1463
767,12,1608,600,1644,684
767,13,2339,654,2375,737
767,16,1237,1116,1285,1206
767,21,2686,653,2710,710
767,23,1973,665,2002,736
767,49,2811,1084,2859,1175
767,50,2201,2078,2251,2159
767,60,2178,786,2210,861
767,69,1673,576,1704,633
767,71,1751,1108,1794,1165
767,78,2022,594,2056,668
767,88,374,1764,451,1871
767,91,291,1358,400,1495
767,92,1707,1401,1755,1457
768,3,744,1135,802,1237
768,6,1610,2027,1665,2131
768,7,2092,819,2129,906
768,8,1191,656,1228,742
